municipio,año,periodo,casos,poblacion,tasa,esperado,REM
MALAMBO,2018,3,3,128199,3.624514344307817e-5,4.646591144259179,0.6456345968175988
MALAMBO,2018,4,6,128199,2.8614255622150956e-5,3.6683189565041303,1.635626582950665
MALAMBO,2018,5,8,128199,3.810004163790265e-5,4.8843872379374815,1.6378717759851777
MALAMBO,2018,6,14,128199,4.4248884043144435e-5,5.672662685447073,2.4679768172918664
MALAMBO,2018,7,23,128199,7.687843550508663e-5,9.8557385533166,2.333665800444774
MALAMBO,2018,8,17,128199,9.463492756788235e-5,12.13210307927495,1.4012409793188116
MALAMBO,2018,9,14,128199,9.597514333484023e-5,12.303917400383183,1.137848991050931
MALAMBO,2018,10,11,128199,1.498853331224517e-4,19.215149820965188,0.5724649613711659
MALAMBO,2018,11,12,128199,1.7008655143232985e-4,21.804925807073253,0.5503343650959521
MALAMBO,2018,12,19,128199,2.2590697786283408e-4,28.961048655037466,0.6560535920613203
MALAMBO,2018,13,18,128199,2.4116327910867475e-4,30.916891218452996,0.5822060139493118
MALAMBO,2019,1,20,133000,2.076576561051351e-4,27.61846826198297,0.7241531213926933
MALAMBO,2019,2,16,133000,1.0533413879438326e-4,14.009440459652973,1.142087012402802
MALAMBO,2019,3,10,133000,5.352779952659651e-5,7.119197337037336,1.404652733528737
MALAMBO,2019,4,12,133000,3.834176540450562e-5,5.099454798799248,2.3531927379424173
MALAMBO,2019,5,7,133000,4.72684832660975e-5,6.286708274390967,1.1134602870813397
MALAMBO,2019,6,4,133000,4.667658244834832e-5,6.207985465630326,0.6443314054366687
MALAMBO,2019,7,7,133000,9.375364494977906e-5,12.469234778320615,0.5613816825528387
MALAMBO,2019,8,4,133000,1.1797208302458832e-4,15.690287042270246,0.2549347879502678
MALAMBO,2019,9,5,133000,1.1487237835054205e-4,15.278026320622093,0.32726740320188225
MALAMBO,2019,10,4,133000,9.5810393606517e-5,12.742782349666761,0.31390318772136955
MALAMBO,2019,11,15,133000,1.581910247888378e-4,21.039406296915427,0.7129478744939272
MALAMBO,2019,12,27,133000,2.4239431719989677e-4,32.23844418758627,0.8375093984962406
MALAMBO,2019,13,33,133000,3.166691593235031e-4,42.11699819002592,0.7835316242413262
MALAMBO,2020,1,44,138416,3.3363221219008695e-4,46.180036282503075,0.9527926684776327
MALAMBO,2020,2,33,138416,1.9503212360501006e-4,26.99556642091107,1.2224229521792076
MALAMBO,2020,3,28,138416,7.903710227401034e-5,10.939999548359415,2.5594150965206337
MALAMBO,2020,4,14,138416,3.1161358567857645e-5,4.313230607528584,3.2458269158072652
MALAMBO,2020,5,8,138416,2.4625768618419432e-5,3.408600389087144,2.3470043674267362
MALAMBO,2020,6,4,138416,2.171322796989461e-5,3.0054581626809322,1.3309118887989828
MALAMBO,2020,7,2,138416,9.445122656724101e-6,1.307356097653123,1.5298050803375334
MALAMBO,2020,8,2,138416,2.3150463194467594e-5,3.2043945135254264,0.6241428736562248
MALAMBO,2020,9,7,138416,4.202460882907712e-5,5.8168782556855385,1.2033946203288772
MALAMBO,2020,10,21,138416,4.7472151109898895e-5,6.570905268027765,3.195906673952565
MALAMBO,2020,11,13,138416,4.835255923188506e-5,6.692767838640602,1.9423951813993428
MALAMBO,2020,12,16,138416,5.670953553118227e-5,7.849507070084125,2.0383445555427118
MALAMBO,2020,13,29,138416,1.1132073260760027e-4,15.4085705246136,1.8820694595696268
MALAMBO,2021,1,21,141679,6.808375885682619e-5,9.646038871076279,2.1770594417744533
MALAMBO,2021,2,22,141679,5.210255148757055e-5,7.381837392207508,2.9802878106233917
MALAMBO,2021,3,29,141679,5.1757520720652896e-5,7.332953778181381,3.9547501426079057
MALAMBO,2021,4,16,141679,2.650856685511539e-5,3.7557072434658934,4.26018295963736
MALAMBO,2021,5,9,141679,1.8645163886083935e-5,2.641628174216486,3.4069897072737816
MALAMBO,2021,6,10,141679,2.8917641592822257e-5,4.097022543229465,2.4407969188564755
MALAMBO,2021,7,27,141679,5.6680773881499396e-5,8.030475362756953,3.3621919974025793
MALAMBO,2021,8,72,141679,1.1191199240916943e-4,15.855579172538716,4.540988330763809
MALAMBO,2021,9,122,141679,2.50639088722142e-4,35.51029545106435,3.435623343886971
MALAMBO,2021,10,136,141679,3.59547941345098e-4,50.94039278183214,2.6697870309414715
MALAMBO,2021,11,122,141679,4.1853895028106053e-4,59.298179936870376,2.0573987284244275
MALAMBO,2021,12,94,141679,5.452221432515547e-4,77.24652803373701,1.2168831712273982
MALAMBO,2021,13,50,141679,3.869934211118411e-4,54.82884090970454,0.9119288164844308
MALAMBO,2022,1,19,144155,2.192701055175691e-4,31.608882060885175,0.6010968677538836
MALAMBO,2022,2,11,144155,1.553884202225685e-4,22.40001771718436,0.49107104016088604
MALAMBO,2022,3,11,144155,8.248102936324645e-5,11.890052787858792,0.9251430751621519
MALAMBO,2022,4,7,144155,5.6345374608198414e-5,8.122467476644843,0.8618070826540876
MALAMBO,2022,5,8,144155,6.586926114062313e-5,9.495383339726526,0.8425146951708434
MALAMBO,2022,6,10,144155,1.591294979941727e-4,22.939312783349965,0.43593285005723
MALAMBO,2022,7,10,144155,2.0335462504675341e-4,29.31458597361474,0.34112711020379843
MALAMBO,2022,8,13,144155,2.899313370111123e-4,41.795051886836895,0.3110416045229094
MALAMBO,2022,9,14,144155,2.4209310432224935e-4,34.89893145357386,0.4011584142232044
MALAMBO,2022,10,23,144155,2.59268312325771e-4,37.37482356332151,0.6153875204529791
MALAMBO,2022,11,41,144155,3.8573183531486757e-4,55.60517271981473,0.7373414737256949
MALAMBO,2022,12,34,144155,4.3288916530475534e-4,62.403137624507,0.5448443987638131
MALAMBO,2022,13,44,144155,5.263723116063582e-4,75.87920057961458,0.5798690505948856
MALAMBO,2023,1,28,146583,3.701077708451503e-4,54.25150737379467,0.5161146916541707
MALAMBO,2023,2,25,146583,2.1217267080088766e-4,31.100906604006514,0.8038350880993104
MALAMBO,2023,3,24,146583,9.03675589352035e-5,13.246347891398933,1.8118201482224081
MALAMBO,2023,4,10,146583,5.027066363659577e-5,7.368824687843118,1.357068518199072
MALAMBO,2023,5,5,146583,6.153453792751676e-5,9.01991717302919,0.5543288152302215
MALAMBO,2023,6,4,146583,4.513880546703739e-5,6.616581521774742,0.60454178442995965
MALAMBO,2023,7,8,146583,9.45305928323655e-5,13.856577889146633,0.577343126419844
MALAMBO,2023,8,10,146583,1.676201581459753e-4,24.570265641511497,0.40699600671410674
MALAMBO,2023,9,14,146583,1.1051382832858124e-4,16.199448497888422,0.8642269520363537
MALAMBO,2023,10,12,146583,1.1681757394982434e-4,17.1234704422871,0.7007925198600814
MALAMBO,2023,11,6,146583,8.066161135529346e-5,11.82362097729298,0.5074587566298747
MALAMBO,2023,12,6,146583,1.0123431976448612e-4,14.839230294037668,0.4043336400278639
MALAMBO,2023,13,6,146583,7.65779099237608e-5,11.22501977035463,0.5345202166900453
MANATÍ,2018,1,2,19803,1.4127227377256848e-4,2.7976148375181737,0.7148946928570926
MANATÍ,2018,11,2,19803,1.7008655143232985e-4,3.368223978014428,0.5937847402829197
MANATÍ,2019,3,2,20521,5.352779952659651e-5,1.098443974085287,1.8207574051880713
MANATÍ,2019,5,4,20521,4.72684832660975e-5,0.9699965451035868,4.1237260278827454
MANATÍ,2019,7,10,20521,9.375364494977906e-5,1.923918548014416,5.197725241705538
MANATÍ,2019,8,10,20521,1.1797208302458832e-4,2.4209051157475767,4.130686467202575
MANATÍ,2019,9,7,20521,1.1487237835054205e-4,2.3572960761314734,2.969503946015812
MANATÍ,2019,10,3,20521,9.5810393606517e-5,1.9661250871993354,1.5258439147803038
MANATÍ,2019,11,4,20521,1.581910247888378e-4,3.2462380196917406,1.2321955370296094
MANATÍ,2019,12,8,20521,2.4239431719989677e-4,4.974173783259082,1.6083072985758038
MANATÍ,2019,13,1,20521,3.166691593235031e-4,6.4983678184776075,0.15388479506447406
MANATÍ,2020,5,1,21325,2.4625768618419432e-5,0.5251445157877944,1.9042377287323513
MANATÍ,2020,8,1,21325,2.3150463194467594e-5,0.49368362762202145,2.0255887456037516
MANATÍ,2020,9,1,21325,4.202460882907712e-5,0.8961747832800696,1.1158537582813053
MANATÍ,2020,10,1,21325,4.7472151109898895e-5,1.012343622418594,0.9878068847916444
MANATÍ,2020,11,1,21325,4.835255923188506e-5,1.0311183256199488,0.9698208005359238
MANATÍ,2020,12,1,21325,5.670953553118227e-5,1.2093308452024618,0.8269035756154749
MANATÍ,2021,7,1,21908,5.6680773881499396e-5,1.2417623941958889,0.8053070415677682
MANATÍ,2021,8,1,21908,1.1191199240916943e-4,2.451767929700084,0.40786894546023633
MANATÍ,2021,9,1,21908,2.50639088722142e-4,5.491001155724686,0.18211615179819116
MANATÍ,2021,10,14,21908,3.59547941345098e-4,7.876976298988407,1.7773317410892726
MANATÍ,2021,11,15,21908,4.1853895028106053e-4,9.169351322757475,1.6358845322865314
MANATÍ,2021,12,11,21908,5.452221432515547e-4,11.94472671435506,0.92090846974174
MANATÍ,2021,13,5,21908,3.869934211118411e-4,8.478251869718216,0.5897442157691147
MANATÍ,2022,1,6,22405,2.192701055175691e-4,4.912746714121136,1.2213127093960854
MANATÍ,2022,2,4,22405,1.553884202225685e-4,3.4814775550866472,1.1489374659778462
MANATÍ,2022,3,6,22405,8.248102936324645e-5,1.8479874628835367,3.2467752733764788
MANATÍ,2022,4,4,22405,5.6345374608198414e-5,1.2624181180966856,3.168522332387541
MANATÍ,2022,5,11,22405,6.586926114062313e-5,1.4758007958556612,7.453580477046877
MANATÍ,2022,6,25,22405,1.591294979941727e-4,3.565296402559439,7.012039723276054
MANATÍ,2022,7,24,22405,2.0335462504675341e-4,4.55616037417251,5.267593330570345
MANATÍ,2022,8,29,22405,2.899313370111123e-4,6.495911605733972,4.464346462843116
MANATÍ,2022,9,16,22405,2.4209310432224935e-4,5.424096002339997,2.9498002972472235
MANATÍ,2022,10,9,22405,2.59268312325771e-4,5.808906537658899,1.5493449484258999
MANATÍ,2022,11,1,22405,3.8573183531486757e-4,8.642321770229607,0.1157096468503084
MANATÍ,2022,12,2,22405,4.3288916530475534e-4,9.698881748653044,0.20620933957440557
MANATÍ,2023,1,1,22882,3.701077708451503e-4,8.46880601247873,0.11808039982572592
MANATÍ,2023,2,1,22882,2.1217267080088766e-4,4.854935053265911,0.20597597888097408
MANATÍ,2023,3,1,22882,9.03675589352035e-5,2.0677904835553265,0.48360799024503476
MANATÍ,2023,5,1,22882,6.153453792751676e-5,1.4080332968574385,0.7102104774310949
MANATÍ,2023,7,1,22882,9.45305928323655e-5,2.1630490251901873,0.46231037223581856
MANATÍ,2023,8,2,22882,1.676201581459753e-4,3.8354844586962065,0.5214465138726853
MANATÍ,2023,9,1,22882,1.1051382832858124e-4,2.528777419814596,0.3954480106332639
MANATÍ,2023,12,1,22882,1.0123431976448612e-4,2.3164437048509714,0.4316962237872882
PALMAR DE VARELA,2018,5,1,28928,3.810004163790265e-5,1.1021580045012478,0.9073109263063632
PALMAR DE VARELA,2018,11,1,28928,1.7008655143232985e-4,4.920263759834438,0.20324113681939054
PALMAR DE VARELA,2018,12,2,28928,2.2590697786283408e-4,6.535037055616065,0.30604264107136847
PALMAR DE VARELA,2018,13,2,28928,2.4116327910867475e-4,6.976371338055743,0.2866819873950952
PALMAR DE VARELA,2019,1,5,30007,2.076576561051351e-4,6.231183286746789,0.802415812520647
PALMAR DE VARELA,2019,2,2,30007,1.0533413879438326e-4,3.1607615028030582,0.6327589089611285
PALMAR DE VARELA,2019,5,1,30007,4.72684832660975e-5,1.4183853773657875,0.7050270088494504
PALMAR DE VARELA,2019,7,5,30007,9.375364494977906e-5,2.8132656240080203,1.777293959493441
PALMAR DE VARELA,2019,8,7,30007,1.1797208302458832e-4,3.5399882953188215,1.9774076680582808
PALMAR DE VARELA,2019,11,1,30007,1.581910247888378e-4,4.746838080838656,0.21066654959996511
PALMAR DE VARELA,2019,12,2,30007,2.4239431719989677e-4,7.273526276217303,0.27496979099938407
PALMAR DE VARELA,2020,1,3,31160,3.3363221219008695e-4,10.39597973184311,0.28857309050064184
PALMAR DE VARELA,2020,2,11,31160,1.9503212360501006e-4,6.077200971532113,1.8100438098934235
PALMAR DE VARELA,2020,3,1,31160,7.903710227401034e-5,2.4627961068581623,0.4060425453878599
PALMAR DE VARELA,2020,5,1,31160,2.4625768618419432e-5,0.7673389501499495,1.303205056650109
PALMAR DE VARELA,2021,10,2,32090,3.59547941345098e-4,11.537893437764195,0.1733418678884556
PALMAR DE VARELA,2021,11,2,32090,4.1853895028106053e-4,13.430914914519233,0.14891018316540286
PALMAR DE VARELA,2021,12,3,32090,5.452221432515547e-4,17.496178576942388,0.17146601395310385
PALMAR DE VARELA,2021,13,1,32090,3.869934211118411e-4,12.418618883478981,0.08052425228463551
PALMAR DE VARELA,2022,1,1,32941,2.192701055175691e-4,7.222976545854244,0.13844707838266038
PALMAR DE VARELA,2022,4,2,32941,5.6345374608198414e-5,1.856072984968664,1.0775438337807421
PALMAR DE VARELA,2022,8,4,32941,2.899313370111123e-4,9.550628172483052,0.4188206186818858
PALMAR DE VARELA,2022,9,1,32941,2.4209310432224935e-4,7.974788949479216,0.1253951679894054
PALMAR DE VARELA,2022,11,1,32941,3.8573183531486757e-4,12.706392387107053,0.07870054453966666
PALMAR DE VARELA,2022,12,5,32941,4.3288916530475534e-4,14.259801994303945,0.35063600476340706
PALMAR DE VARELA,2022,13,2,32941,5.263723116063582e-4,17.339230316625045,0.1153453736687711
PALMAR DE VARELA,2023,1,4,33778,3.701077708451503e-4,12.501500283607486,0.3199615973488378
PALMAR DE VARELA,2023,2,3,33778,2.1217267080088766e-4,7.166768474312383,0.4185987046676341
PALMAR DE VARELA,2023,3,1,33778,9.03675589352035e-5,3.052435405713304,0.3276072601334266
PALMAR DE VARELA,2023,4,4,33778,5.027066363659577e-5,1.698042476316932,2.355653675210783
PALMAR DE VARELA,2023,5,5,33778,6.153453792751676e-5,2.0785136221156613,2.4055651821567756
PALMAR DE VARELA,2023,6,1,33778,4.513880546703739e-5,1.524698571065589,0.6558673425535613
PALMAR DE VARELA,2023,7,1,33778,9.45305928323655e-5,3.193054364691642,0.3131797601249334
PALMAR DE VARELA,2023,8,3,33778,1.676201581459753e-4,5.661873701854753,0.5298599294112196
PALMAR DE VARELA,2023,9,2,33778,1.1051382832858124e-4,3.732936093282817,0.535771293700654
PALMAR DE VARELA,2023,10,4,33778,1.1681757394982434e-4,3.9458640128771667,1.0137196788703724
PALMAR DE VARELA,2023,11,2,33778,8.066161135529346e-5,2.7245879083591027,0.7340559626885045
PALMAR DE VARELA,2023,12,1,33778,1.0123431976448612e-4,3.419492853004812,0.2924410264876763
PIOJÓ,2018,5,1,6609,3.810004163790265e-5,0.25180317518489864,3.971355799090705
PIOJÓ,2018,6,6,6609,4.4248884043144435e-5,0.29244087464114155,20.51696777122106
PIOJÓ,2020,3,2,7079,7.903710227401034e-5,0.5595036469977193,3.574596896252497
PIOJÓ,2020,4,4,7079,3.1161358567857645e-5,0.22059125730186427,18.1330849142687
PIOJÓ,2021,1,1,7272,6.808375885682619e-5,0.4951050944068401,2.0197731982500575
PIOJÓ,2021,2,1,7272,5.210255148757055e-5,0.3788897544176131,2.639290158524049
PIOJÓ,2021,3,1,7272,5.1757520720652896e-5,0.3763806906805879,2.656884438443844
PIOJÓ,2021,10,4,7272,3.59547941345098e-4,2.6146326294615525,1.52985163381203
PIOJÓ,2021,11,2,7272,4.1853895028106053e-4,3.0436152464438724,0.6571132807725216
PIOJÓ,2021,12,1,7272,5.452221432515547e-4,3.9648554257253052,0.25221600603937944
PIOJÓ,2022,3,1,7420,8.248102936324645e-5,0.6120092378752887,1.6339622641509433
PIOJÓ,2022,5,2,7420,6.586926114062313e-5,0.48874991766342357,4.09207230061836
PIOJÓ,2022,6,3,7420,1.591294979941727e-4,1.1807408751167614,2.5407776280323446
PIOJÓ,2022,7,1,7420,2.0335462504675341e-4,1.5088913178469103,0.6627382556796303
PIOJÓ,2022,10,1,7420,2.59268312325771e-4,1.9237708774572206,0.5198124224241134
PIOJÓ,2022,13,2,7420,5.263723116063582e-4,3.905682552119178,0.5120743873346345
PIOJÓ,2023,7,2,7571,9.45305928323655e-5,0.7156911183338392,2.7945016345264824
PIOJÓ,2023,8,3,7571,1.676201581459753e-4,1.2690522173231789,2.3639689203080407
PIOJÓ,2023,9,6,7571,1.1051382832858124e-4,0.8367001942756885,7.17102737760693
PIOJÓ,2023,10,19,7571,1.1681757394982434e-4,0.8844258523741201,21.4828636555536
PIOJÓ,2023,12,3,7571,1.0123431976448612e-4,0.7664450349369244,3.9141750070138936
PIOJÓ,2023,13,3,7571,7.65779099237608e-5,0.5797713560327931,5.174453633805106
POLONUEVO,2018,1,2,18187,1.4127227377256848e-4,2.569318843101703,0.7784164294632983
POLONUEVO,2018,2,1,18187,9.71322893695922e-5,1.7665449467647734,0.5660767374367612
POLONUEVO,2018,5,1,18187,3.810004163790265e-5,0.6929254572685355,1.4431566765376629
POLONUEVO,2018,6,5,18187,4.4248884043144435e-5,0.8047544540926679,6.213075273547038
POLONUEVO,2018,7,14,18187,7.687843550508663e-5,1.3981881065310104,10.012958867698316
POLONUEVO,2018,8,6,18187,9.463492756788235e-5,1.7211254276770764,3.486091079426979
POLONUEVO,2018,9,11,18187,9.597514333484023e-5,1.7454999318307391,6.301919466970605
POLONUEVO,2018,10,21,18187,1.498853331224517e-4,2.725964553498029,7.703695183069145
POLONUEVO,2018,11,61,18187,1.7008655143232985e-4,3.093364110899783,19.71963138288839
POLONUEVO,2018,12,59,18187,2.2590697786283408e-4,4.108570206391364,14.36022680304174
POLONUEVO,2018,13,18,18187,2.4116327910867475e-4,4.386036557149468,4.103932962131623
POLONUEVO,2019,1,10,18749,2.076576561051351e-4,3.893373394315178,2.568466722097931
POLONUEVO,2019,2,2,18749,1.0533413879438326e-4,1.9749097682558918,1.0127044952368969
POLONUEVO,2019,3,1,18749,5.352779952659651e-5,1.003592713324158,0.9964201480576139
POLONUEVO,2019,4,2,18749,3.834176540450562e-5,0.718869759569076,2.7821451290410284
POLONUEVO,2019,5,5,18749,4.72684832660975e-5,0.8862367927560619,5.641833018973133
POLONUEVO,2019,6,5,18749,4.667658244834832e-5,0.8751392443240826,5.71337650828557
POLONUEVO,2019,7,7,18749,9.375364494977906e-5,1.7577870891634075,3.9822797898302604
POLONUEVO,2019,8,35,18749,1.1797208302458832e-4,2.2118585846280063,15.823796441256823
POLONUEVO,2019,9,34,18749,1.1487237835054205e-4,2.153742221694313,15.786476049697706
POLONUEVO,2019,10,4,18749,9.5810393606517e-5,1.7963490697285873,2.226738704301144
POLONUEVO,2019,11,5,18749,1.581910247888378e-4,2.96592352376592,1.685815551188371
POLONUEVO,2019,12,1,18749,2.4239431719989677e-4,4.544651053180864,0.22003889590160858
POLONUEVO,2019,13,5,18749,3.166691593235031e-4,5.93723006815636,0.8421435488607585
POLONUEVO,2020,1,6,19368,3.3363221219008695e-4,6.461788685697604,0.9285354708798018
POLONUEVO,2020,2,1,19368,1.9503212360501006e-4,3.7773821699818346,0.2647336051794857
POLONUEVO,2020,3,1,19368,7.903710227401034e-5,1.5307905968430322,0.6532572136661356
POLONUEVO,2020,5,1,19368,2.4625768618419432e-5,0.4769518866015476,2.0966475405419964
POLONUEVO,2020,6,1,19368,2.171322796989461e-5,0.4205417993209188,2.377884913258984
POLONUEVO,2020,7,1,19368,9.445122656724101e-6,0.1829331356154324,5.466478211482858
POLONUEVO,2020,10,2,19368,4.7472151109898895e-5,0.9194406226965218,2.1752356276519844
POLONUEVO,2021,8,2,19836,1.1191199240916943e-4,2.219886281428285,0.9009470515368881
POLONUEVO,2021,9,3,19836,2.50639088722142e-4,4.971676963892408,0.6034181266779751
POLONUEVO,2021,10,8,19836,3.59547941345098e-4,7.1319929645213636,1.1217060981126317
POLONUEVO,2021,11,6,19836,4.1853895028106053e-4,8.302138617775118,0.7227053505411036
POLONUEVO,2021,12,3,19836,5.452221432515547e-4,10.815026433537838,0.2773918324135462
POLONUEVO,2021,13,5,19836,3.869934211118411e-4,7.676401501174481,0.6513468581906516
POLONUEVO,2022,1,3,20229,2.192701055175691e-4,4.4356149645149054,0.6763436465969472
POLONUEVO,2022,4,3,20229,5.6345374608198414e-5,1.1398105829492458,2.6320162708417194
POLONUEVO,2022,5,2,20229,6.586926114062313e-5,1.3324692836136651,1.500972686271602
POLONUEVO,2022,6,1,20229,1.591294979941727e-4,3.2190306149241192,0.310652528548124
POLONUEVO,2022,7,3,20229,2.0335462504675341e-4,4.113660710070775,0.7292774517489036
POLONUEVO,2022,8,2,20229,2.899313370111123e-4,5.865021016397791,0.3410047456621682
POLONUEVO,2022,9,1,20229,2.4209310432224935e-4,4.8973014073347825,0.20419408911656545
POLONUEVO,2022,10,3,20229,2.59268312325771e-4,5.244738690038021,0.5720018054852323
POLONUEVO,2022,11,1,20229,3.8573183531486757e-4,7.802969296584456,0.12815634177078253
POLONUEVO,2022,12,5,20229,4.3288916530475534e-4,8.756914924949896,0.5709773410900881
POLONUEVO,2022,13,2,20229,5.263723116063582e-4,10.64798549148502,0.18782895615319534
POLONUEVO,2023,1,1,20628,3.701077708451503e-4,7.634583096993761,0.13098292169925638
POLONUEVO,2023,6,1,20628,4.513880546703739e-5,0.9311232791740472,1.0739716451800558
POLONUEVO,2023,7,4,20628,9.45305928323655e-5,1.9499770689460356,2.0513061736474696
POLONUEVO,2023,8,4,20628,1.676201581459753e-4,3.4576686222351785,1.1568488588748091
POLONUEVO,2023,10,1,20628,1.1681757394982434e-4,2.4097129154369767,0.41498719353407304
POLONUEVO,2023,13,2,20628,7.65779099237608e-5,1.579649125907338,1.2661039513133752
PONEDERA,2018,2,1,23842,9.71322893695922e-5,2.3158280431498173,0.4318109900076494
PONEDERA,2018,10,1,23842,1.498853331224517e-4,3.573566112305494,0.2798325170357203
PONEDERA,2018,12,4,23842,2.2590697786283408e-4,5.38607416620569,0.7426559450476091
PONEDERA,2019,1,3,24518,2.076576561051351e-4,5.091350412385703,0.5892346346269773
PONEDERA,2019,2,3,24518,1.0533413879438326e-4,2.582582414960689,1.1616279823719255
PONEDERA,2019,3,2,24518,5.352779952659651e-5,1.3123945887930932,1.5239319158114206
PONEDERA,2019,7,3,24518,9.375364494977906e-5,2.298651866878683,1.3051128112208095
PONEDERA,2019,8,1,24518,1.1797208302458832e-4,2.8924395315968563,0.34572892158195634
PONEDERA,2019,9,2,24518,1.1487237835054205e-4,2.81644097239859,0.710116071879441
PONEDERA,2019,10,8,24518,9.5810393606517e-5,2.349079230444584,3.40558968651131
PONEDERA,2019,11,4,24518,1.581910247888378e-4,3.8785275457727253,1.031319219160805
PONEDERA,2019,12,14,24518,2.4239431719989677e-4,5.943023869107069,2.3557031417582848
PONEDERA,2019,13,16,24518,3.166691593235031e-4,7.764094448293649,2.0607683364176994
PONEDERA,2020,1,12,25284,3.3363221219008695e-4,8.435556853014159,1.422549833887043
PONEDERA,2020,2,10,25284,1.9503212360501006e-4,4.931192213229075,2.027907160700949
PONEDERA,2020,3,1,25284,7.903710227401034e-5,1.9983740938960775,0.5004068072411689
PONEDERA,2020,5,1,25284,2.4625768618419432e-5,0.6226379337481169,1.6060698293473101
PONEDERA,2020,10,1,25284,4.7472151109898895e-5,1.2002858686626836,0.8331348607096115
PONEDERA,2020,13,2,25284,1.1132073260760027e-4,2.8146334032505655,0.7105721113414766
PONEDERA,2021,8,2,25818,1.1191199240916943e-4,2.889343820019936,0.6921986875159081
PONEDERA,2021,9,1,25818,2.50639088722142e-4,6.470999992628261,0.15453562063656254
PONEDERA,2021,10,1,25818,3.59547941345098e-4,9.28280874964774,0.10772601558100048
PONEDERA,2021,12,3,25818,5.452221432515547e-4,14.076545294468637,0.21312047361356815
PONEDERA,2021,13,2,25818,3.869934211118411e-4,9.991396146265513,0.20017222525477987
PONEDERA,2022,2,1,26243,1.553884202225685e-4,4.077858311900865,0.245226764520383
PONEDERA,2022,7,5,26243,2.0335462504675341e-4,5.336635425101949,0.9369199133374342
PONEDERA,2022,8,3,26243,2.899313370111123e-4,7.608668077182621,0.39428714323819686
PONEDERA,2022,9,4,26243,2.4209310432224935e-4,6.35324933672879,0.6295990898508559
PONEDERA,2022,10,6,26243,2.59268312325771e-4,6.803978320365208,0.8818370249712886
PONEDERA,2022,11,15,26243,3.8573183531486757e-4,10.12276055416807,1.4818092278023622
PONEDERA,2022,12,3,26243,4.3288916530475534e-4,11.360310365092694,0.2640772922206621
PONEDERA,2022,13,1,26243,5.263723116063582e-4,13.813588573485658,0.07239248473922548
PONEDERA,2023,1,1,26657,3.701077708451503e-4,9.865962847419171,0.10135858156627756
PONEDERA,2023,2,1,26657,2.1217267080088766e-4,5.655886885539262,0.1768069305906309
PONEDERA,2023,3,2,26657,9.03675589352035e-5,2.4089280185357196,0.8302448162048907
PONEDERA,2023,5,1,26657,6.153453792751676e-5,1.6403261775338143,0.6096348480541064
PONEDERA,2023,6,1,26657,4.513880546703739e-5,1.2032651373348155,0.831072029739813
PONEDERA,2023,8,5,26657,1.676201581459753e-4,4.468250555697264,1.119006183219678
PONEDERA,2023,10,5,26657,1.1681757394982434e-4,3.1140060687804674,1.6056487654688936
PONEDERA,2023,11,9,26657,8.066161135529346e-5,2.1501965738980577,4.185663817556941
PONEDERA,2023,12,16,26657,1.0123431976448612e-4,2.6986032619619063,5.928993055603094
PONEDERA,2023,13,9,26657,7.65779099237608e-5,2.0413373448376917,4.408874418899928
PUERTO COLOMBIA,2018,1,2,49250,1.4127227377256848e-4,6.957659483298998,0.2874529868558174
PUERTO COLOMBIA,2018,2,1,49250,9.71322893695922e-5,4.783765251452416,0.2090403578428909
PUERTO COLOMBIA,2018,5,1,49250,3.810004163790265e-5,1.8764270506667056,0.5329277254048828
PUERTO COLOMBIA,2018,6,1,49250,4.4248884043144435e-5,2.1792575391248636,0.45887187817258873
PUERTO COLOMBIA,2018,7,5,49250,7.687843550508663e-5,3.7862629486255166,1.3205633279683051
PUERTO COLOMBIA,2018,8,4,49250,9.463492756788235e-5,4.660770182718206,0.858227254978524
PUERTO COLOMBIA,2018,9,2,49250,9.597514333484023e-5,4.726775809240881,0.4231214004459415
PUERTO COLOMBIA,2018,11,6,49250,1.7008655143232985e-4,8.376762658042246,0.7162671601110249
PUERTO COLOMBIA,2018,12,13,49250,2.2590697786283408e-4,11.12591865974458,1.1684428403234834
PUERTO COLOMBIA,2018,13,3,49250,2.4116327910867475e-4,11.877291496102231,0.2525828385187405
PUERTO COLOMBIA,2019,1,3,52086,2.076576561051351e-4,10.816056675892067,0.2773654105092392
PUERTO COLOMBIA,2019,5,2,52086,4.72684832660975e-5,2.4620262193979543,0.8123390336960202
PUERTO COLOMBIA,2019,6,7,52086,4.667658244834832e-5,2.4311964734046705,2.8792407674880893
PUERTO COLOMBIA,2019,7,2,52086,9.375364494977906e-5,4.883252350854192,0.40956310595952605
PUERTO COLOMBIA,2019,8,2,52086,1.1797208302458832e-4,6.144693916418707,0.32548407247039146
PUERTO COLOMBIA,2019,9,1,52086,1.1487237835054205e-4,5.983242698766333,0.16713345093057766
PUERTO COLOMBIA,2019,10,1,52086,9.5810393606517e-5,4.990380161389044,0.20038553530191489
PUERTO COLOMBIA,2019,11,4,52086,1.581910247888378e-4,8.239537717151405,0.4854641288519874
PUERTO COLOMBIA,2019,12,8,52086,2.4239431719989677e-4,12.625350405673823,0.6336457795583088
PUERTO COLOMBIA,2019,13,11,52086,3.166691593235031e-4,16.494029832523985,0.666907972866006
PUERTO COLOMBIA,2020,1,9,55121,3.3363221219008695e-4,18.390141168129784,0.4893926543422652
PUERTO COLOMBIA,2020,2,8,55121,1.9503212360501006e-4,10.75036568523176,0.7441607322242019
