CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),13/09/2019 00:00,mm,0,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),14/09/2019 00:00,mm,0.6,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),15/09/2019 00:00,mm,3.8,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),16/09/2019 00:00,mm,14.6,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),17/09/2019 00:00,mm,0.2,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),18/09/2019 00:00,mm,2.3,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),19/09/2019 00:00,mm,3.8,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),20/09/2019 00:00,mm,0.4,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),21/09/2019 00:00,mm,10,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),22/09/2019 00:00,mm,0,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),23/09/2019 00:00,mm,15.2,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),24/09/2019 00:00,mm,0,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),25/09/2019 00:00,mm,0,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),26/09/2019 00:00,mm,2.4,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),27/09/2019 00:00,mm,4.5,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),28/09/2019 00:00,mm,0,Preliminar
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],PRECIPITACION,Día pluviométrico (convencional),29/09/2019 00:00,mm,0.5,Preliminar
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),24/03/2017 00:00,mm,0.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),09/04/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),19/04/2017 00:00,mm,4.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),20/04/2017 00:00,mm,55.8,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),23/04/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),24/04/2017 00:00,mm,1.3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),25/04/2017 00:00,mm,0.9,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),26/04/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),01/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),02/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),03/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),04/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),05/05/2017 00:00,mm,0.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),06/05/2017 00:00,mm,3.4,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),07/05/2017 00:00,mm,11.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),08/05/2017 00:00,mm,2.4,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),09/05/2017 00:00,mm,54.3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),10/05/2017 00:00,mm,49.8,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),11/05/2017 00:00,mm,33.2,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),12/05/2017 00:00,mm,41.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),13/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),14/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),15/05/2017 00:00,mm,17,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),16/05/2017 00:00,mm,2.6,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),17/05/2017 00:00,mm,4.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),18/05/2017 00:00,mm,19.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),19/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),20/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),21/05/2017 00:00,mm,0.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),22/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),23/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),24/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),25/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),26/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),27/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),28/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),29/05/2017 00:00,mm,0.4,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),30/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),31/05/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),05/06/2017 00:00,mm,40,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),06/06/2017 00:00,mm,0.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),07/06/2017 00:00,mm,13,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),08/06/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),10/06/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),12/06/2017 00:00,mm,37,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),13/06/2017 00:00,mm,0.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),14/06/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),17/06/2017 00:00,mm,73.1,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),18/06/2017 00:00,mm,21.2,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),19/06/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),23/06/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),25/06/2017 00:00,mm,2.8,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),26/06/2017 00:00,mm,0.6,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),27/06/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),02/07/2017 00:00,mm,22.9,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),03/07/2017 00:00,mm,2.1,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),04/07/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),08/07/2017 00:00,mm,0.3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),11/07/2017 00:00,mm,39.3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),12/07/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),14/07/2017 00:00,mm,1.3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),15/07/2017 00:00,mm,36.3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),16/07/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),20/07/2017 00:00,mm,15.4,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),21/07/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),25/07/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),30/07/2017 00:00,mm,39.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),31/07/2017 00:00,mm,0.6,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),02/08/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),03/08/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),04/08/2017 00:00,mm,13.8,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),08/08/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),09/08/2017 00:00,mm,45.8,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),10/08/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),11/08/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),12/08/2017 00:00,mm,82.7,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),13/08/2017 00:00,mm,0.4,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),18/08/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),19/08/2017 00:00,mm,9.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),20/08/2017 00:00,mm,13.2,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),22/08/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),23/08/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),24/08/2017 00:00,mm,57.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),27/08/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),28/08/2017 00:00,mm,5.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),30/08/2017 00:00,mm,7.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),03/09/2017 00:00,mm,1.3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),07/09/2017 00:00,mm,18.3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),08/09/2017 00:00,mm,4.4,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),09/09/2017 00:00,mm,0.9,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),11/09/2017 00:00,mm,0.3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),13/09/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),14/09/2017 00:00,mm,0.8,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),15/09/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),17/09/2017 00:00,mm,25.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),18/09/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),20/09/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),21/09/2017 00:00,mm,3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),22/09/2017 00:00,mm,7.6,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),23/09/2017 00:00,mm,47,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),24/09/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),25/09/2017 00:00,mm,24,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),27/09/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),28/09/2017 00:00,mm,131.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),29/09/2017 00:00,mm,7.1,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),30/09/2017 00:00,mm,24.7,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),01/10/2017 00:00,mm,2.3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),03/10/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),04/10/2017 00:00,mm,3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),05/10/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),10/10/2017 00:00,mm,0.7,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),18/10/2017 00:00,mm,14,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),21/10/2017 00:00,mm,8,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),22/10/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),24/10/2017 00:00,mm,38,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),25/10/2017 00:00,mm,0.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),26/10/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),28/10/2017 00:00,mm,21.1,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),04/11/2017 00:00,mm,26.9,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),05/11/2017 00:00,mm,2.1,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),07/11/2017 00:00,mm,0.4,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),08/11/2017 00:00,mm,3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),09/11/2017 00:00,mm,1,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),10/11/2017 00:00,mm,1.1,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),13/11/2017 00:00,mm,0.4,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),14/11/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),15/11/2017 00:00,mm,7,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),16/11/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),17/11/2017 00:00,mm,73.8,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),18/11/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),19/11/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),20/11/2017 00:00,mm,44.4,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),22/11/2017 00:00,mm,3.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),23/11/2017 00:00,mm,8,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),01/12/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),10/12/2017 00:00,mm,0.4,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),31/12/2017 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),01/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),02/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),03/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),04/01/2018 00:00,mm,11.5,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),05/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),06/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),07/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),08/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),09/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),10/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),11/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),12/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),13/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),14/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),15/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),16/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),17/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),18/01/2018 00:00,mm,0.3,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),19/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),20/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),21/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),22/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),23/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),24/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),25/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),26/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),27/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),28/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),29/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),30/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),31/01/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),01/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),02/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),03/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),04/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),05/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),06/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),07/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),08/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),09/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),10/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),11/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),12/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),13/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),14/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),15/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),16/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),17/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),18/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),19/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),20/02/2018 00:00,mm,0,Definitivo
29040450,BARRANQUILLA SEDE [29040450],PRECIPITACION,Día pluviométrico (convencional),21/02/2018 00:00,mm,0,Definitivo
